"location_code","year","cause_name","metric","age","sex_name","mean"
"PAK",1995,"Lower respiratory infections","deaths","All Ages","Female",51838.4
"PAK",1995,"Malaria","deaths","All Ages","Male",2883.1
"PAK",1995,"Malaria","deaths","All Ages","Female",2721.9
"PAK",1996,"Tuberculosis","deaths","All Ages","Male",34450.8
"PAK",1996,"Tuberculosis","deaths","All Ages","Female",29350.6
"PAK",1996,"HIV/AIDS","deaths","All Ages","Male",168.5
"PAK",1996,"HIV/AIDS","deaths","All Ages","Female",48.2
"PAK",1996,"Diarrheal diseases","deaths","All Ages","Male",62357
"PAK",1996,"Diarrheal diseases","deaths","All Ages","Female",63385.5
"PAK",1996,"Lower respiratory infections","deaths","All Ages","Male",50775.3
"PAK",1996,"Lower respiratory infections","deaths","All Ages","Female",51706.3
"PAK",1996,"Malaria","deaths","All Ages","Male",3038.1
"PAK",1996,"Malaria","deaths","All Ages","Female",2545.7
"PAK",1997,"Tuberculosis","deaths","All Ages","Male",35083.3
"PAK",1997,"Tuberculosis","deaths","All Ages","Female",29942.1
"PAK",1997,"HIV/AIDS","deaths","All Ages","Male",189.3
"PAK",1997,"HIV/AIDS","deaths","All Ages","Female",55.5
"PAK",1997,"Diarrheal diseases","deaths","All Ages","Male",61758.2
"PAK",1997,"Diarrheal diseases","deaths","All Ages","Female",61915.8
"PAK",1997,"Lower respiratory infections","deaths","All Ages","Male",50541.4
"PAK",1997,"Lower respiratory infections","deaths","All Ages","Female",51506.2
"PAK",1997,"Malaria","deaths","All Ages","Male",3103.5
"PAK",1997,"Malaria","deaths","All Ages","Female",2452.8
"PAK",1998,"Tuberculosis","deaths","All Ages","Male",35105.7
"PAK",1998,"Tuberculosis","deaths","All Ages","Female",29891.4
"PAK",1998,"HIV/AIDS","deaths","All Ages","Male",212.1
"PAK",1998,"HIV/AIDS","deaths","All Ages","Female",63.8
"PAK",1998,"Diarrheal diseases","deaths","All Ages","Male",59775.7
"PAK",1998,"Diarrheal diseases","deaths","All Ages","Female",59351.2
"PAK",1998,"Lower respiratory infections","deaths","All Ages","Male",49540.8
"PAK",1998,"Lower respiratory infections","deaths","All Ages","Female",50485.5
"PAK",1998,"Malaria","deaths","All Ages","Male",2783.8
"PAK",1998,"Malaria","deaths","All Ages","Female",2354.9
"PAK",1999,"Tuberculosis","deaths","All Ages","Male",35116.5
"PAK",1999,"Tuberculosis","deaths","All Ages","Female",30047.6
"PAK",1999,"HIV/AIDS","deaths","All Ages","Male",238.2
"PAK",1999,"HIV/AIDS","deaths","All Ages","Female",73.4
"PAK",1999,"Diarrheal diseases","deaths","All Ages","Male",55561.9
"PAK",1999,"Diarrheal diseases","deaths","All Ages","Female",55524.2
"PAK",1999,"Lower respiratory infections","deaths","All Ages","Male",49068.3
"PAK",1999,"Lower respiratory infections","deaths","All Ages","Female",50027.8
"PAK",1999,"Malaria","deaths","All Ages","Male",2558.6
"PAK",1999,"Malaria","deaths","All Ages","Female",2317.2
"PAK",2000,"Tuberculosis","deaths","All Ages","Male",35002.1
"PAK",2000,"Tuberculosis","deaths","All Ages","Female",30108.7
"PAK",2000,"HIV/AIDS","deaths","All Ages","Male",266.7
"PAK",2000,"HIV/AIDS","deaths","All Ages","Female",84.7
"PAK",2000,"Diarrheal diseases","deaths","All Ages","Male",52361.7
"PAK",2000,"Diarrheal diseases","deaths","All Ages","Female",52262.8
"PAK",2000,"Lower respiratory infections","deaths","All Ages","Male",48402.5
"PAK",2000,"Lower respiratory infections","deaths","All Ages","Female",49061.1
"PAK",2000,"Malaria","deaths","All Ages","Male",2403.4
"PAK",2000,"Malaria","deaths","All Ages","Female",2294.1
"PAK",2001,"Tuberculosis","deaths","All Ages","Male",34979
"PAK",2001,"Tuberculosis","deaths","All Ages","Female",29611.5
"PAK",2001,"HIV/AIDS","deaths","All Ages","Male",299.7
"PAK",2001,"HIV/AIDS","deaths","All Ages","Female",98.3
"PAK",2001,"Diarrheal diseases","deaths","All Ages","Male",50240.9
"PAK",2001,"Diarrheal diseases","deaths","All Ages","Female",50221.2
"PAK",2001,"Lower respiratory infections","deaths","All Ages","Male",47915.9
"PAK",2001,"Lower respiratory infections","deaths","All Ages","Female",48581.1
"PAK",2001,"Malaria","deaths","All Ages","Male",2292.8
"PAK",2001,"Malaria","deaths","All Ages","Female",2299.4
"PAK",2002,"Tuberculosis","deaths","All Ages","Male",34402.6
"PAK",2002,"Tuberculosis","deaths","All Ages","Female",28613.9
"PAK",2002,"HIV/AIDS","deaths","All Ages","Male",336
"PAK",2002,"HIV/AIDS","deaths","All Ages","Female",113.6
"PAK",2002,"Diarrheal diseases","deaths","All Ages","Male",47423.8
"PAK",2002,"Diarrheal diseases","deaths","All Ages","Female",47642.6
"PAK",2002,"Lower respiratory infections","deaths","All Ages","Male",47237.9
"PAK",2002,"Lower respiratory infections","deaths","All Ages","Female",47868.4
"PAK",2002,"Malaria","deaths","All Ages","Male",2178.8
"PAK",2002,"Malaria","deaths","All Ages","Female",2310
"PAK",2003,"Tuberculosis","deaths","All Ages","Male",33982.3
"PAK",2003,"Tuberculosis","deaths","All Ages","Female",27813.7
"PAK",2003,"HIV/AIDS","deaths","All Ages","Male",371.6
"PAK",2003,"HIV/AIDS","deaths","All Ages","Female",130
"PAK",2003,"Diarrheal diseases","deaths","All Ages","Male",45507.6
"PAK",2003,"Diarrheal diseases","deaths","All Ages","Female",46036.6
"PAK",2003,"Lower respiratory infections","deaths","All Ages","Male",46868.2
"PAK",2003,"Lower respiratory infections","deaths","All Ages","Female",47474.2
"PAK",2003,"Malaria","deaths","All Ages","Male",2209.9
"PAK",2003,"Malaria","deaths","All Ages","Female",2339.3
"PAK",2004,"Tuberculosis","deaths","All Ages","Male",33456.8
"PAK",2004,"Tuberculosis","deaths","All Ages","Female",26568.3
"PAK",2004,"HIV/AIDS","deaths","All Ages","Male",421
"PAK",2004,"HIV/AIDS","deaths","All Ages","Female",153
"PAK",2004,"Diarrheal diseases","deaths","All Ages","Male",43003.9
"PAK",2004,"Diarrheal diseases","deaths","All Ages","Female",43017.1
"PAK",2004,"Lower respiratory infections","deaths","All Ages","Male",46552.7
"PAK",2004,"Lower respiratory infections","deaths","All Ages","Female",47133.9
"PAK",2004,"Malaria","deaths","All Ages","Male",2116.7
"PAK",2004,"Malaria","deaths","All Ages","Female",2299.1
"PAK",2005,"Tuberculosis","deaths","All Ages","Male",32754.8
"PAK",2005,"Tuberculosis","deaths","All Ages","Female",25336.3
"PAK",2005,"HIV/AIDS","deaths","All Ages","Male",480.2
"PAK",2005,"HIV/AIDS","deaths","All Ages","Female",181
"PAK",2005,"Diarrheal diseases","deaths","All Ages","Male",43106.4
"PAK",2005,"Diarrheal diseases","deaths","All Ages","Female",43267
"PAK",2005,"Lower respiratory infections","deaths","All Ages","Male",46077.9
"PAK",2005,"Lower respiratory infections","deaths","All Ages","Female",46695.1
"PAK",2005,"Malaria","deaths","All Ages","Male",2001
"PAK",2005,"Malaria","deaths","All Ages","Female",2238.7
"PAK",2006,"Tuberculosis","deaths","All Ages","Male",32029.4
"PAK",2006,"Tuberculosis","deaths","All Ages","Female",23665.8
"PAK",2006,"HIV/AIDS","deaths","All Ages","Male",569.4
"PAK",2006,"HIV/AIDS","deaths","All Ages","Female",220.5
"PAK",2006,"Diarrheal diseases","deaths","All Ages","Male",43048.4
"PAK",2006,"Diarrheal diseases","deaths","All Ages","Female",43626.5
"PAK",2006,"Lower respiratory infections","deaths","All Ages","Male",46025.3
"PAK",2006,"Lower respiratory infections","deaths","All Ages","Female",46675.9
"PAK",2006,"Malaria","deaths","All Ages","Male",1998.6
"PAK",2006,"Malaria","deaths","All Ages","Female",2213
"PAK",2007,"Tuberculosis","deaths","All Ages","Male",31655.2
"PAK",2007,"Tuberculosis","deaths","All Ages","Female",22218.7
"PAK",2007,"HIV/AIDS","deaths","All Ages","Male",683.7
"PAK",2007,"HIV/AIDS","deaths","All Ages","Female",269.3
"PAK",2007,"Diarrheal diseases","deaths","All Ages","Male",41985.6
"PAK",2007,"Diarrheal diseases","deaths","All Ages","Female",42010.1
"PAK",2007,"Lower respiratory infections","deaths","All Ages","Male",46496.5
"PAK",2007,"Lower respiratory infections","deaths","All Ages","Female",46720.7
"PAK",2007,"Malaria","deaths","All Ages","Male",1930.5
"PAK",2007,"Malaria","deaths","All Ages","Female",2137.2
"PAK",2008,"Tuberculosis","deaths","All Ages","Male",31016
"PAK",2008,"Tuberculosis","deaths","All Ages","Female",21213.8
"PAK",2008,"HIV/AIDS","deaths","All Ages","Male",791.5
"PAK",2008,"HIV/AIDS","deaths","All Ages","Female",318.5
"PAK",2008,"Diarrheal diseases","deaths","All Ages","Male",42237.7
"PAK",2008,"Diarrheal diseases","deaths","All Ages","Female",42219.6
"PAK",2008,"Lower respiratory infections","deaths","All Ages","Male",47728.4
"PAK",2008,"Lower respiratory infections","deaths","All Ages","Female",47830.4
"PAK",2008,"Malaria","deaths","All Ages","Male",1917.4
"PAK",2008,"Malaria","deaths","All Ages","Female",2150.1
"PAK",2009,"Tuberculosis","deaths","All Ages","Male",30385.3
"PAK",2009,"Tuberculosis","deaths","All Ages","Female",20221.1
"PAK",2009,"HIV/AIDS","deaths","All Ages","Male",929.5
"PAK",2009,"HIV/AIDS","deaths","All Ages","Female",383.6
"PAK",2009,"Diarrheal diseases","deaths","All Ages","Male",42040.2
"PAK",2009,"Diarrheal diseases","deaths","All Ages","Female",41755.6
"PAK",2009,"Lower respiratory infections","deaths","All Ages","Male",47513.5
"PAK",2009,"Lower respiratory infections","deaths","All Ages","Female",47652.2
"PAK",2009,"Malaria","deaths","All Ages","Male",1802.7
"PAK",2009,"Malaria","deaths","All Ages","Female",2095.9
"PAK",2010,"Tuberculosis","deaths","All Ages","Male",29651.6
"PAK",2010,"Tuberculosis","deaths","All Ages","Female",19140.9
"PAK",2010,"HIV/AIDS","deaths","All Ages","Male",1106
"PAK",2010,"HIV/AIDS","deaths","All Ages","Female",463.9
"PAK",2010,"Diarrheal diseases","deaths","All Ages","Male",40482.5
"PAK",2010,"Diarrheal diseases","deaths","All Ages","Female",39929.2
"PAK",2010,"Lower respiratory infections","deaths","All Ages","Male",47110.5
"PAK",2010,"Lower respiratory infections","deaths","All Ages","Female",47126.9
"PAK",2010,"Malaria","deaths","All Ages","Male",1786.7
"PAK",2010,"Malaria","deaths","All Ages","Female",2063.2
"PAK",2011,"Tuberculosis","deaths","All Ages","Male",28963.9
"PAK",2011,"Tuberculosis","deaths","All Ages","Female",18116.9
"PAK",2011,"HIV/AIDS","deaths","All Ages","Male",1311.5
"PAK",2011,"HIV/AIDS","deaths","All Ages","Female",554.5
"PAK",2011,"Diarrheal diseases","deaths","All Ages","Male",38744.6
"PAK",2011,"Diarrheal diseases","deaths","All Ages","Female",38100.7
"PAK",2011,"Lower respiratory infections","deaths","All Ages","Male",46505.1
"PAK",2011,"Lower respiratory infections","deaths","All Ages","Female",46464.1
"PAK",2011,"Malaria","deaths","All Ages","Male",1757.5
"PAK",2011,"Malaria","deaths","All Ages","Female",2033.1
"PAK",2012,"Tuberculosis","deaths","All Ages","Male",28645.9
"PAK",2012,"Tuberculosis","deaths","All Ages","Female",17262.5
"PAK",2012,"HIV/AIDS","deaths","All Ages","Male",1552.1
"PAK",2012,"HIV/AIDS","deaths","All Ages","Female",656.7
"PAK",2012,"Diarrheal diseases","deaths","All Ages","Male",37146.2
"PAK",2012,"Diarrheal diseases","deaths","All Ages","Female",36265.5
"PAK",2012,"Lower respiratory infections","deaths","All Ages","Male",45390.1
"PAK",2012,"Lower respiratory infections","deaths","All Ages","Female",45293.2
"PAK",2012,"Malaria","deaths","All Ages","Male",1652.8
"PAK",2012,"Malaria","deaths","All Ages","Female",1952
"PAK",2013,"Tuberculosis","deaths","All Ages","Male",28416
"PAK",2013,"Tuberculosis","deaths","All Ages","Female",16452
"PAK",2013,"HIV/AIDS","deaths","All Ages","Male",1881.8
"PAK",2013,"HIV/AIDS","deaths","All Ages","Female",752.2
"PAK",2013,"Diarrheal diseases","deaths","All Ages","Male",35283.7
"PAK",2013,"Diarrheal diseases","deaths","All Ages","Female",34039.4
"PAK",2013,"Lower respiratory infections","deaths","All Ages","Male",43933.2
"PAK",2013,"Lower respiratory infections","deaths","All Ages","Female",43785.5
"PAK",2013,"Malaria","deaths","All Ages","Male",1545.5
"PAK",2013,"Malaria","deaths","All Ages","Female",1856.6
"PAK",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",1003582
"PAK",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",1185090.1
"PAK",1990,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",2188672
"PAK",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",2740.5
"PAK",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",855.7
"PAK",1990,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",3596.2
"PAK",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",4880021.5
"PAK",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",5466555.5
"PAK",1990,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",10346577
"PAK",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",3871859.5
"PAK",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",3993561
"PAK",1990,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",7865420.5
"PAK",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",144306.7
"PAK",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",308575
"PAK",1990,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",452881.7
"PAK",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",1058516.8
"PAK",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",1306863.6
"PAK",1995,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",2365380.5
"PAK",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",6852.2
"PAK",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",2260.7
"PAK",1995,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",9112.9
"PAK",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",4349782.5
"PAK",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",4845025.5
"PAK",1995,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",9194808
"PAK",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",3789139.3
"PAK",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",3904176.5
"PAK",1995,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",7693315.5
"PAK",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",157332.7
"PAK",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",187551
"PAK",1995,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",344883.8
"PAK",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",1093421.4
"PAK",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",1308099.8
"PAK",2000,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",2401521.3
"PAK",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",11789.3
"PAK",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",4430
"PAK",2000,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",16219.2
"PAK",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",3531119.8
"PAK",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",3858470
"PAK",2000,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",7389589.5
"PAK",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",3469059.5
"PAK",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",3558376
"PAK",2000,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",7027435.5
"PAK",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",129124.3
"PAK",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",142876.8
"PAK",2000,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",272001.1
"PAK",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",1002228.9
"PAK",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",1082083
"PAK",2005,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",2084311.9
"PAK",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",20803.9
"PAK",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",9002.7
"PAK",2005,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",29806.6
"PAK",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",2892940
"PAK",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",3193624.5
"PAK",2005,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",6086564.5
"PAK",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",3219381
"PAK",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",3312495.5
"PAK",2005,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",6531876.5
"PAK",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",107441.8
"PAK",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",136342.9
"PAK",2005,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",243784.6
"PAK",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",900252.3
"PAK",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",784851
"PAK",2010,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",1685103.3
"PAK",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",48041.2
"PAK",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",22590.9
"PAK",2010,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",70632.1
"PAK",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",2744814
"PAK",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",2955126.8
"PAK",2010,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",5699940.5
"PAK",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",3266036.8
"PAK",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",3338291.5
"PAK",2010,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",6604328.5
"PAK",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",94124.2
"PAK",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",121619.5
"PAK",2010,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",215743.6
"PAK",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Males",855084.1
"PAK",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Females",649249.4
"PAK",2013,"Tuberculosis","YLLs (Years of Life Lost)","All Ages","Both sexes",1504333.4
"PAK",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Males",83204.6
"PAK",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Females",37102.5
"PAK",2013,"HIV/AIDS","YLLs (Years of Life Lost)","All Ages","Both sexes",120307.1
"PAK",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Males",2359780.8
"PAK",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Females",2486475.3
"PAK",2013,"Diarrheal diseases","YLLs (Years of Life Lost)","All Ages","Both sexes",4846256
"PAK",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Males",2971892.8
"PAK",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Females",3034687
"PAK",2013,"Lower respiratory infections","YLLs (Years of Life Lost)","All Ages","Both sexes",6006579.5
"PAK",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Males",79643.3
"PAK",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Females",106292.7
"PAK",2013,"Malaria","YLLs (Years of Life Lost)","All Ages","Both sexes",185936.1
"PAN",1990,"Tuberculosis","deaths","All Ages","Male",111.9
"PAN",1990,"Tuberculosis","deaths","All Ages","Female",81.7
"PAN",1990,"HIV/AIDS","deaths","All Ages","Male",104.9
"PAN",1990,"HIV/AIDS","deaths","All Ages","Female",25.1
"PAN",1990,"Diarrheal diseases","deaths","All Ages","Male",139.8
"PAN",1990,"Diarrheal diseases","deaths","All Ages","Female",120.2
"PAN",1990,"Lower respiratory infections","deaths","All Ages","Male",281.6
"PAN",1990,"Lower respiratory infections","deaths","All Ages","Female",227.4
"PAN",1990,"Malaria","deaths","All Ages","Male",0.8
"PAN",1990,"Malaria","deaths","All Ages","Female",0.7
"PAN",1991,"Tuberculosis","deaths","All Ages","Male",113.9
"PAN",1991,"Tuberculosis","deaths","All Ages","Female",78.6
"PAN",1991,"HIV/AIDS","deaths","All Ages","Male",142
"PAN",1991,"HIV/AIDS","deaths","All Ages","Female",33.9
"PAN",1991,"Diarrheal diseases","deaths","All Ages","Male",131.8
"PAN",1991,"Diarrheal diseases","deaths","All Ages","Female",113
"PAN",1991,"Lower respiratory infections","deaths","All Ages","Male",282.6
"PAN",1991,"Lower respiratory infections","deaths","All Ages","Female",227.2
"PAN",1991,"Malaria","deaths","All Ages","Male",0.8
"PAN",1991,"Malaria","deaths","All Ages","Female",0.6
"PAN",1992,"Tuberculosis","deaths","All Ages","Male",114.3
"PAN",1992,"Tuberculosis","deaths","All Ages","Female",74.7
"PAN",1992,"HIV/AIDS","deaths","All Ages","Male",184.5
"PAN",1992,"HIV/AIDS","deaths","All Ages","Female",44.2
"PAN",1992,"Diarrheal diseases","deaths","All Ages","Male",124.5
"PAN",1992,"Diarrheal diseases","deaths","All Ages","Female",106.9
"PAN",1992,"Lower respiratory infections","deaths","All Ages","Male",285.7
"PAN",1992,"Lower respiratory infections","deaths","All Ages","Female",228.1
"PAN",1992,"Malaria","deaths","All Ages","Male",0.7
"PAN",1992,"Malaria","deaths","All Ages","Female",0.6
"PAN",1993,"Tuberculosis","deaths","All Ages","Male",115.9
"PAN",1993,"Tuberculosis","deaths","All Ages","Female",71.8
"PAN",1993,"HIV/AIDS","deaths","All Ages","Male",230.4
"PAN",1993,"HIV/AIDS","deaths","All Ages","Female",55.7
"PAN",1993,"Diarrheal diseases","deaths","All Ages","Male",118
"PAN",1993,"Diarrheal diseases","deaths","All Ages","Female",101
"PAN",1993,"Lower respiratory infections","deaths","All Ages","Male",287.2
"PAN",1993,"Lower respiratory infections","deaths","All Ages","Female",227.5
"PAN",1993,"Malaria","deaths","All Ages","Male",0.7
"PAN",1993,"Malaria","deaths","All Ages","Female",0.5
"PAN",1994,"Tuberculosis","deaths","All Ages","Male",118.5
"PAN",1994,"Tuberculosis","deaths","All Ages","Female",70.3
"PAN",1994,"HIV/AIDS","deaths","All Ages","Male",277.1
"PAN",1994,"HIV/AIDS","deaths","All Ages","Female",67.7
"PAN",1994,"Diarrheal diseases","deaths","All Ages","Male",111.5
"PAN",1994,"Diarrheal diseases","deaths","All Ages","Female",95.5
"PAN",1994,"Lower respiratory infections","deaths","All Ages","Male",286.1
"PAN",1994,"Lower respiratory infections","deaths","All Ages","Female",225.4
"PAN",1994,"Malaria","deaths","All Ages","Male",0.6
"PAN",1994,"Malaria","deaths","All Ages","Female",0.5
"PAN",1995,"Tuberculosis","deaths","All Ages","Male",122.7
"PAN",1995,"Tuberculosis","deaths","All Ages","Female",70
"PAN",1995,"HIV/AIDS","deaths","All Ages","Male",322.2
"PAN",1995,"HIV/AIDS","deaths","All Ages","Female",79.9
"PAN",1995,"Diarrheal diseases","deaths","All Ages","Male",105.6
"PAN",1995,"Diarrheal diseases","deaths","All Ages","Female",90.4
"PAN",1995,"Lower respiratory infections","deaths","All Ages","Male",285.1
"PAN",1995,"Lower respiratory infections","deaths","All Ages","Female",223.6
"PAN",1995,"Malaria","deaths","All Ages","Male",0.6
"PAN",1995,"Malaria","deaths","All Ages","Female",0.4
"PAN",1996,"Tuberculosis","deaths","All Ages","Male",123.8
"PAN",1996,"Tuberculosis","deaths","All Ages","Female",69.4
"PAN",1996,"HIV/AIDS","deaths","All Ages","Male",364.5
"PAN",1996,"HIV/AIDS","deaths","All Ages","Female",92.5
"PAN",1996,"Diarrheal diseases","deaths","All Ages","Male",101.1
"PAN",1996,"Diarrheal diseases","deaths","All Ages","Female",86.7
"PAN",1996,"Lower respiratory infections","deaths","All Ages","Male",284.2
"PAN",1996,"Lower respiratory infections","deaths","All Ages","Female",223.9
"PAN",1996,"Malaria","deaths","All Ages","Male",0.6
"PAN",1996,"Malaria","deaths","All Ages","Female",0.4
"PAN",1997,"Tuberculosis","deaths","All Ages","Male",123
"PAN",1997,"Tuberculosis","deaths","All Ages","Female",69.1
"PAN",1997,"HIV/AIDS","deaths","All Ages","Male",402.4
"PAN",1997,"HIV/AIDS","deaths","All Ages","Female",105
"PAN",1997,"Diarrheal diseases","deaths","All Ages","Male",98.4
"PAN",1997,"Diarrheal diseases","deaths","All Ages","Female",84.5
"PAN",1997,"Lower respiratory infections","deaths","All Ages","Male",284.8
"PAN",1997,"Lower respiratory infections","deaths","All Ages","Female",226.3
"PAN",1997,"Malaria","deaths","All Ages","Male",0.6
"PAN",1997,"Malaria","deaths","All Ages","Female",0.4
"PAN",1998,"Tuberculosis","deaths","All Ages","Male",124.6
"PAN",1998,"Tuberculosis","deaths","All Ages","Female",68.6
"PAN",1998,"HIV/AIDS","deaths","All Ages","Male",438.2
"PAN",1998,"HIV/AIDS","deaths","All Ages","Female",116.6
"PAN",1998,"Diarrheal diseases","deaths","All Ages","Male",97
"PAN",1998,"Diarrheal diseases","deaths","All Ages","Female",83.6
"PAN",1998,"Lower respiratory infections","deaths","All Ages","Male",287.5
"PAN",1998,"Lower respiratory infections","deaths","All Ages","Female",230.5
"PAN",1998,"Malaria","deaths","All Ages","Male",0.6
"PAN",1998,"Malaria","deaths","All Ages","Female",0.4
"PAN",1999,"Tuberculosis","deaths","All Ages","Male",125.6
"PAN",1999,"Tuberculosis","deaths","All Ages","Female",68.9
"PAN",1999,"HIV/AIDS","deaths","All Ages","Male",467.1
"PAN",1999,"HIV/AIDS","deaths","All Ages","Female",124.4
"PAN",1999,"Diarrheal diseases","deaths","All Ages","Male",97.4
"PAN",1999,"Diarrheal diseases","deaths","All Ages","Female",83.5
"PAN",1999,"Lower respiratory infections","deaths","All Ages","Male",290
"PAN",1999,"Lower respiratory infections","deaths","All Ages","Female",235.8
"PAN",1999,"Malaria","deaths","All Ages","Male",0.6
"PAN",1999,"Malaria","deaths","All Ages","Female",0.4
"PAN",2000,"Tuberculosis","deaths","All Ages","Male",124.8
"PAN",2000,"Tuberculosis","deaths","All Ages","Female",68.4
"PAN",2000,"HIV/AIDS","deaths","All Ages","Male",449.2
"PAN",2000,"HIV/AIDS","deaths","All Ages","Female",102.9
"PAN",2000,"Diarrheal diseases","deaths","All Ages","Male",97.6
"PAN",2000,"Diarrheal diseases","deaths","All Ages","Female",83.2
